question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Chorrahani birinchi bo'lib kesib o'tadi,Чорраҳани биринчи бўлиб кесиб ўтади,"{""Qizil avtomobil"",""Ko'k avtomobil"",""Yashil avtomobil""}","{""Қизил автомобил"",""Кўк автомобил"",""Яшил автомобил""}",2,https://ptest.uz/images/8af12ca4-1bee-42ea-b688-079aab44d5db.webp,29-BILET,300,,,,
"Yotiq uzluksiz sariq chiziq ""To'xtash taqiqlangan"" belgisi bilan birga to'xtashga ruxsat etadi:","Ётиқ узлуксиз сариқ чизиқ ""Тўхташ тақиқланган"" белгиси билан бирга тўхташга рухсат етади:","{""Yo'lovchilarni tushiradigai barcha transport vositalariga"",""Avtobuslarga va trolleybuslarga"",""Faqat belgilangan yo'nalishdagi transport vositalariga va yo'nalishsiz engil taksilarga""}","{""Ёловчиларни туширадигаи барча транспорт воситаларига"",""Автобусларга ва троллейбусларга"",""Фақат белгиланган ёналишдаги транспорт воситаларига ва ёналишсиз енгил таксиларга""}",2,https://ptest.uz/images/cf1a51d2-1731-4dec-a64d-0c9faf931f67.webp,29-BILET,300,,,,
Chorrahani ikkinchi bo'lib kim kesib o'tadi?,Чорраҳани иккинчи бўлиб ким кесиб ўтади?,"{""Yashil avtom obil"",""Qizil avtomobil ayni vaqtda ko'k bilan"",""Sariq avtomobil""}","{""Яшил автом обил"",""Қизил автомобил айни вақтда кўк билан"",""Сариқ автомобил""}",1,https://ptest.uz/images/5cc7a33f-70f0-493e-bf7b-bbfb4aae5ad4.webp,29-BILET,300,,,,
Qaysi yo'l asosiy yo'l hisoblanadi?,Қайси ёл асосий ёл ҳисобланади?,"{""Tuproqli yo'lga nisbatan qoplamali yo'l yoki tegishli belgilar bilan belgilangan yo'l"",""Uch tomonlama chorrahada tutashib kelgan yo'lga nisbatan har ikki tomonga davom etuvchi yo'l"",""Har bir yo'nalishda harakatlanish uchun bir bo'lakli yo'lga nisbatan ko'p bo'lakli qatnov qismi bo'lgan yo'l""}","{""Тупроқли ёлга нисбатан қопламали ёл ёки тегишли белгилар билан белгиланган ёл"",""Уч томонлама чорраҳада туташиб келган ёлга нисбатан ҳар икки томонга давом етувчи ёл"",""Ҳар бир ёналишда ҳаракатланиш учун бир бўлакли ёлга нисбатан кўп бўлакли қатнов қисми бўлган ёл""}",0,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Sekinyurar transport vositalarining temir yo'l kesishmasi orqali harakatlanishiga faqat temir yo'l boshlig'ining ruxsati bilan harakat tezligi quyidagidan kam bo'lganda yo'l qo'yiladi,Секинюрар транспорт воситаларининг темир ёл кесишмаси орқали ҳаракатланишига фақат темир ёл бошлиғининг рухсати билан ҳаракат тезлиги қуйидагидан кам бўлганда ёл қўйилади,"{""3 km/s"",""5 km/s"",""8 km/s"",""10 km/s"",""30 km/s""}","{""3 км/с"",""5 км/с"",""8 км/с"",""10 км/с"",""30 км/с""}",2,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Temir yo'l kesishmasidan o'tishda haydovchi nimaga amal qilishi kerak?,Темир ёл кесишмасидан ўтишда ҳайдовчи нимага амал қилиши керак?,"{""Shlagbaumning holatiga va yorug'lik ishorasiga"",""Yo'l belgilari va chiziqlariga"",""Temir yo'l kesishmasi navbatchisining ko'rsatmalari va ishoralariga"",""Barcha sanab o'tilgan talablarga""}","{""Шлагбаумнинг ҳолатига ва ёруғлик ишорасига"",""Ёл белгилари ва чизиқларига"",""Темир ёл кесишмаси навбатчисининг кўрсатмалари ва ишораларига"",""Барча санаб ўтилган талабларга""}",3,https://postimg.cc/Dmfk0bYv,29-BILET,300,,,,
Bu belgi bilan belgilangan yo'l qismlarida ajratuvchi bo'lakning uzilish joyida qayrilishga ruxsat etiladimi?,Бу белги билан белгиланган ёл қисмларида ажратувчи бўлакнинг узилиш жойида қайрилишга рухсат етиладими?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Faqat to'la vazni 3,5 tonnagacha bo'lgan transport vositalariga ruxsat etiladi""}","{""Рухсат етилади"",""Тақиқланади"",""Фақат тўла вазни 3,5 тоннагача бўлган транспорт воситаларига рухсат етилади""}",1,https://ptest.uz/images/e4662f75-db7f-4e5c-94a6-17706e775f9a.webp,29-BILET,300,,,,
Mazkur yotiq chiziq nimani anglatadi?,Мазкур ётиқ чизиқ нимани англатади?,"{""Belgilangan yo'nalishdagi transport vositalari harakatlanadigan bo'lakni"",""Maxsus avtomobillar harakatlanadigan bo'lakni"",""Reversiv harakatlanish bo'lagining chegarasini""}","{""Белгиланган ёналишдаги транспорт воситалари ҳаракатланадиган бўлакни"",""Махсус автомобиллар ҳаракатланадиган бўлакни"",""Реверсив ҳаракатланиш бўлагининг чегарасини""}",2,https://ptest.uz/images/a375cf9f-a222-465a-b91c-0168471b1e6b.webp,29-BILET,300,,,,
Reaktsiya va diqqatni pasaytiruvchi dori-darmonlar tasirida bo'lgan haydovchiga transport vositalarini boshqarishga ruxsat etiladimi?,Реакция ва диққатни пасайтирувчи дори-дармонлар таъсирида бўлган ҳайдовчига транспорт воситаларини бошқаришга рухсат этиладими?,"{""Taqiqlanadi"",""Ruxsat etiladi"",""Agar haydovchining ishlagan davri 2 yildan ortiq bo'lsa, ruxsat etiladi""}","{""Тақиқланади"",""Рухсат этилади"",""Агар ҳайдовчининг ишлаган даври 2 йилдан ортиқ бўлса, рухсат этилади""}",0,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Bu belgidagi ko'k fonda aholi yashaydigan joyning nomi yozilgan qo'shimcha nimani bildiradi?,Бу белгидаги кўк фонда аҳоли яшайдиган жойнинг номи ёзилган қўшимча нимани билдиради?,"{""Bu manzil shu aholi yashaydigan joydan tashqarida joylashganini va u manzilga avtomagistral bo'lmagan, boshqa yo'l orqali borilishni"",""Ko'rsatilgan aholi manziliga harakatlanish avtomagistral bo'ylab amalga oshiriladi"",""Ko'rsatilgan manzil mazkur aholi yashaydigan joyda joylashgan""}","{""Бу манзил шу аҳоли яшайдиган жойдан ташқарида жойлашганини ва у манзилга автомагистрал бўлмаган, бошқа йўл орқали борилишни"",""Кўрсатилган аҳоли манзилига ҳаракатланиш автомагистрал бўйлаб амалга оширилади"",""Кўрсатилган манзил мазкур аҳоли яшайдиган жойда жойлашган""}",0,https://ptest.uz/images/4a10fd5b-cfae-4270-8883-b39fef547f8c.webp,Bilet 31-40,300,,,,
Transport vositasining bir o'qiga izlari har xil naqshli shinalar o'rnatishga ruxsat etiladimi?,Транспорт воситасининг бир ўқига излари ҳар хил нақшли шиналар ўрнатишга рухсат этиладими?,"{""Avtomobilning faqat orqa o'qiga oldingi boshqaruvchi ko'prik bilan birga ruxsat etiladi"",""Taqiqlanadi"",""Faqat yuk avtomobiliga ruxsat etiladi"",""Ruxsat etiladi""}","{""Автомобилнинг фақат орқа ўқига олдинги бошқарувчи кўприк билан бирга рухсат этилади"",""Тақиқланади"",""Фақат юк автомобилига рухсат этилади"",""Рухсат этилади""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Avtomagistrallarda transport vositalarining atayin to'xtashi qaysi joylarda ruxsat etilgan?,Автомагистралларда транспорт воситаларининг атайин тўхташи қайси жойларда рухсат этилган?,"{""Belgida ko'rsatilgan tezlikdan oshirishga faqat tezlik tegishli yo'l belgisi o'rnatilib oshirilgan yo'l qismlarida ruxsat beriladi"",""Belgida ko'rsatilgan tezlikdan oshirish taqiqlanadi"",""To'xtab turish uchun «To'xtab turish joyi» yoki «Dam olish joyi» belgilari bilan belgilangan maxsus maydonchalarda Agar transport vositasida «Tezlik cheklangan» taniqli belgisi o'rnatilgan bo'lsa, bu transport vositasining haydovchisiga:""}","{""Белгида кўрсатилган тезликдан оширишга фақат тезлик тегишли йўл белгиси ўрнатилиб оширилган йўл қисмларида рухсат берилади"",""Белгида кўрсатилган тезликдан ошириш тақиқланади"",""Тўхтаб туриш учун «Тўхтаб туриш жойи» ёки «Дам олиш жойи» белгилари билан белгиланган махсус майдончаларда Агар транспорт воситасида «Тезлик чекланган» таниқли белгиси ўрнатилган бўлса, бу транспорт воситасининг ҳайдовчисига:""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Qaysi rasmda haydovchi yo'lovchilarni tushirish uchun o'z avtomobilini to'g'ri to'xtatdi?,Қайси расмда ҳайдовчи йўловчиларни тушириш учун ўз автомобилини тўғри тўхтатди?,"{""Chapdagi rasmda"",""Ikkala rasmda"",""O'ngdagi rasmda"",""Ikkala rasmda noto'g'ri to'xtatdi""}","{""Чапдаги расмда"",""Иккала расмда"",""Ўнгдаги расмда"",""Иккала расмда нотўғри тўхтатди""}",3,https://ptest.uz/images/3399d49d-9f95-4a87-80a6-8f6bc92ceb72.webp,Bilet 31-40,300,,,,
Qizil avtomobil chorrahani nechanchi bo'ib kesib o'tadi?,Қизил автомобил чорраҳани нечанчи бўиб кесиб ўтади?,"{""Birinchi bo'lib"",""Ikkinchi bo'lib"",""Oxirgi bo'lib""}","{""Биринчи бўлиб"",""Иккинчи бўлиб"",""Охирги бўлиб""}",1,https://ptest.uz/images/82e4d04a-835f-4649-b09e-216b9914f093.webp,Bilet 31-40,300,,,,
Sanab o'tilgan hollarning qay birida qatnov qismining o'ng chetidan yoki yo'lning o'ng yoqasidan qayrilishga ruxsat etiladi?,Санаб ўтилган ҳолларнинг қай бирида қатнов қисмининг ўнг четидан ёки йўлнинг ўнг ёқасидан қайрилишга рухсат этилади?,"{""Tartibga solingan chorrahalarda"",""Chorrahalardan tashqarida, agar qatnov qismining kengligi chetki chap holatdan qayrilish uchun yetarli bo'lmasa"",""Tartibga solinmaydigan chorrahalarda, agar qayrilishni amalga oshirayotgan transport vositasi asosiy yo'lda bo'lsa""}","{""Тартибга солинган чорраҳаларда"",""Чорраҳалардан ташқарида, агар қатнов қисмининг кенглиги четки чап ҳолатдан қайрилиш учун етарли бўлмаса"",""Тартибга солинмайдиган чорраҳаларда, агар қайрилишни амалга ошираётган транспорт воситаси асосий йўлда бўлса""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Avtopoezdning belgisi qanday holda yoqilgan bo'lishi kerak?,Автопоезднинг белгиси қандай ҳолда ёқилган бўлиши керак?,"{""Tunda yoki yetarli ko'rinmaydigan sharoitda harakat qilganda"",""Faqat avtopoezd harakat qilganda"",""Avtopoezd harakat qilganda, shuningdek, qorong'i vaqtida to'xtaganda va to'xtab turganida"",""Faqat avtopoezd yuk bilan harakat qilganda""}","{""Тунда ёки етарли кўринмайдиган шароитда ҳаракат қилганда"",""Фақат автопоезд ҳаракат қилганда"",""Автопоезд ҳаракат қилганда, шунингдек, қоронғи вақтида тўхтаганда ва тўхтаб турганида"",""Фақат автопоезд юк билан ҳаракат қилганда""}",2,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
Avtopoezdning belgisi qanday holda yoqilgan bo'lishi kerak?,Автопоезднинг белгиси қандай ҳолда ёқилган бўлиши керак?,"{""Tunda yoki yetarli ko'rinmaydigan sharoitda harakat qilganda"",""Faqat avtopoezd harakat qilganda"",""Avtopoezd harakat qilganda, shuningdek, qorong'i vaqtida to'xtaganda va to'xtab turganida"",""Faqat avtopoezd yuk bilan harakat qilganda""}","{""Тунда ёки етарли кўринмайдиган шароитда ҳаракат қилганда"",""Фақат автопоезд ҳаракат қилганда"",""Автопоезд ҳаракат қилганда, шунингдек, қоронғи вақтида тўхтаганда ва тўхтаб турганида"",""Фақат автопоезд юк билан ҳаракат қилганда""}",1,https://postimg.cc/Dmfk0bYv,Bilet 31-40,300,,,,
